url,POSTING_CARD_GALLERY,CARD_FAV,price_value,price_type,expenses_value,expenses_type,location,POSTING_CARD_FEATURES,description,CARD_VIEWPHONE,CARD_WHATSAPP,CARD_CONTACT_MODAL,address,square_meters_area,rooms,bedrooms,bathrooms,phone,parking
/propiedades/clasificado/veclappa-dueno-vende-departamento-de-2-amb.-primera-linea-del-55412880.html,8,,72000,USD,89000,$,"Playa Varese, Mar del Plata",45 m² tot.2 amb.1 dorm.1 baño1 coch.,Vendo departamento de 2 amb. contrafrente Primer piso con patio y espacio no exclusivo de cochera en playa Varese. Obra de gas finalizada. Escucho ofertas,,,Contactar,Boulevard Maritimo Patricio Peralta Ramos,45,2,1,1,,1
/propiedades/clasificado/veclappa-duena-vende-ideal-estudiante-o-persona-mayor-pb-patio-49135440.html,14,,45000,USD,25000,$,"Echesortu, Distrito Centro",60 m² tot.2 amb.1 dorm.1 baño,"Dueña vendo. Departamento en planta baja un dormitorio, bañera, Aire acondicionado, calefactor, listo para habitar. Muy seguro. Rejas en todos los ingresos. . Cerca Terminal de ómnibus y Mercado del Patio.",,,Contactar,Pasaje Hernán Cortes 4000,60,2,1,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-hermoso-departamento-de-4-54493142.html,18,,140000,USD,,,"Barracas, Capital Federal",72 m² tot.4 amb.3 dorm.1 baño,"Mirá el video del tour virtual al final de las fotos! Dueño directo (sin comisiones inmobiliarias). Superficie total 71, 26 mtrs. Se encuentra en un octavo piso al frente con vista panorámica. Al ingresar nos encontramos con un muy amplio living con extenso balcón con increíble sol y luz. Continuando por un pasillo de distribución tenemos las siguientes 3 habitaciones, de medidas extensas y super luminosas. Cocina independiente hecha a nueva (pisos, paredes, muebles) con lavadero que fue integrado a la cocina. Baño completo con pisos y mobiliarios nuevos. El departamento se destaca por varias razones. 1) Su vista panorámica abierta, 2) el ingreso de sol durante la mitad del día en todas las habitaciones, 3) luminosidad absoluta hasta entrada la noche, 4) ambientes super amplios, 5) ausencia total de ruido ya que no tiene edificios contiguos, ni vecinos en ninguna de las habitaciones (al lado del departamento se encuentra la escalera), 6) cocina y baños a nuevo, 7) instalaciones y cableados eléctricos hechos a nuevo (incluidos tomas y teclas), 7) pisos de parquet encerados y lustrados recientemente. Se encuentra en hermosa y prometedora zona de Barracas, a 2 cuadras de Boulevard Caseros (nueva zona de cafeterías y restaurantes), a 2 cuadras de Av. Martin García y a 3 de Av. Montes de Oca. Asimismo, se halla a 3 cuadras del Parque Lezama, cercanías al barrio de San Telmo. Medios de transporte cercanos. Barrio tranquilo que combina el espíritu de un barrio y la presencia de todo comercio de utilidad. Para mayor ilustración, se puede llegar al Obelisco en 15 o 20 minutos en colectivo.",,,Contactar,Piedras 1763,72,4,3,1,,
/propiedades/clasificado/veclappa-dueno-vende-departamento-recien-renovado-a-pasos-del-53251887.html,16,,159000,USD,160000,$,"Botánico, Palermo",63 m² tot.3 amb.2 dorm.1 baño,"Este encantador departamento, ubicado en una calle tranquila y arbolada cerca del Shopping Alto Palermo, te ofrece una experiencia de vida incomparable en una de las zonas más vibrantes de la ciudad. El departamento cuenta con dos dormitorios. Ambos espacios cuentan con armarios empotrados y ventanas que permiten la entrada de luz y ventilacion natural. La cocina, incluye espacio para lavarropas, horno electrico, hornallas a inducción. Calefon a gas. El amplio salón-comedor es el lugar ideal para relajarse y disfrutar de momentos de convivencia. Desde aquí, se accede al balcón privado, de 3m2. El departamento ha sido recientemente renovado. Además, su ubicación estratégica te permite acceder fácilmente a una amplia variedad de servicios y atracciones, incluyendo tiendas, restaurantes, transporte público y parques.",,WhatsApp,Contactar,Guise 1966,63,3,2,1,,
/propiedades/clasificado/veclappa-dueno-vende-monoambiente-al-frente.-excelente-44745086.html,8,,73000,USD,40000,$,"Barrio Norte, Capital Federal",26 m² tot.1 amb.1 baño,"Dueño Vendo depto. Muy buen estado estado, monoambiente amplio divisible al frente en 2do piso, luminoso, ventanal al frente sobre billingurth, con kichinet cocina, calefón, placard y baño. Inmejorable ubicación, a una cuadra de Av. Coronel Díaz, a una cuadra de Alto Palermo y Plaza las Heras. Cerca de todo! Subte línea D. Av. Santa Fe. Y Av. Las Heras. Whatsapp 15 5 Ver datos",,WhatsApp,Contactar,French 3107,26,1,,1,,
/propiedades/clasificado/veclappa-dueno-vende-2-amb-en-la-mejor-ubicacion-de-villa-55235987.html,26,,72000,USD,70000,$,"Zona Centro, Villa Gesell",45 m² tot.2 amb.1 dorm.1 baño1 coch.,"Dueño Vende ++ sin comision inmobiliaria++ - 2 ambientes impecables. - Inmejorable Ubicación! Todo cerca, todo a mano, en la mejor y mas segura zona de Gesell, la zona más buscadas y cotizadas. - 1 baño completo. - cocina completa. - 1 aa split frio calor. - Gas envasado cuenta el edificio. - 1 cochera. - Piso 1. - Hermoso edificio, cuenta con 2 ascensores, personal de limpieza todo el año. - Listo para transferir. Todo pago y en regla. - se vende amueblado. Muebles de madera de excelente calidad y gusto, y se incluyen aa, termotanque, microondas, heladera. Lista para vivir!! - Podría aceptar casa en Capital Federal (Liniers, Villa Luro, Floresta y aledaños). Diferencia a negociar. - sin comisiones + dueño A dueño",,,Contactar,Avenida 2 279,45,2,1,1,,1
/propiedades/clasificado/veclappa-oportunidad:-dueno-vende-permuta-dpto-2-amb-centro-47019763.html,14,,69900,USD,,,"Banfield, Lomas de Zamora",43 m² tot.2 amb.1 dorm.1 baño,"Dueño directo vende 2 ambientes de grandes dimensiones. Balcones tanto en el living como en la habitación. Expensas bajas. Inversión ideal, fácilmente alquilable. apto profesional. Venta directa con posibilidad de cochera en el edificio. Acepta permuta por casa en Lomas de Zamora. Escucha propuestas razonables. Tiene escritura. No aceptamos inmobiliarias ni intermediarios.",,WhatsApp,Contactar,Chacabuco 490,43,2,1,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-amplio-depto-2-dorm.-reformado-a-55381641.html,19,,145000,USD,,,"Centro, Distrito Centro",85 m² tot.2 dorm.2 baños,"Departamento amplio, muy luminoso Y con ventilación cruzada. El edificio está ubicado en la esquina de Paraguay y Catamarca, a 2 cuadras del Rio Paraná, cercano al parque España, y al centro de la ciudad de Rosario. Zona con variedad de comercios, bares, restaurantes, colegios y supermercados. El departamento está ubicado en un 5to piso al frente, con balcón corrido con vista despejada, orientación oeste. El inmueble cuenta con hall de ingreso, amplia cocina conectada con el lavadero; luminoso living comedor con ventilación cruzada y acceso al balcón; 2 dormitorios con placares, un toilette y un baño completo. El inmueble se caracteriza por estar completamente reformado a nuevo, entre lo que podemos destacar: - Pisos de parquet recientemente pulidos e hidrolaqueados. - Pisos de porcelanato en cocina, lavadero y baños. - Cocina completamente nueva con moderno mobiliario, mesada de terrazo, horno y anafe a gas, pileta Johnson acero, cañerías e instalaciones nuevas. - Baños renovados a nuevo, con sanitarios de 1ra calidad marca Roca, griferías marca fv, mobiliario de guardado nuevo, espejos con diseño moderno, y revestimiento en paredes de microcemento alisado. La propiedad se encuentra en excelente estado, lista para escriturar, con un diseño moderno y atractivo. Oportunidad dueño directo",,WhatsApp,Contactar,Paraguay 311,85,,2,2,,
/propiedades/clasificado/veclappa-dueno-vende.-1-amb.-cocina-office-y-bano-completo.-50672655.html,50,,120000,USD,44000,$,"Palermo Hollywood, Palermo",44 m² tot.1 amb.1 dorm.1 baño,"Dueño directo vende. Intermediarios abstenerse. Precio, consultar. Gracias! Vendo mi depto, en muy buen estado. Baño completo y cocina office. Balcon aterrazado al frente. Gran espacio divisible con mobiliario. Grandes puertas a balcon, doble vidrio. Digno de visitarlo. Fitz Roy 1400 - Palermo Hollywood – Palermo. Solo venta. Dueño directo. Intermediarios abstenerse. Grax! Excelente apartamento en edificio de 1era. Categoria! Monoambiente amplio, Son 39m2 cubiertos y 44m2 totales. Visitelo, se sorprendera. Se vende sin muebles. Disponibilidad: A convenir (ahora alquilado). Precio (rebajado) a solo u$120mil, - Tome nota de los gastos mensuales (muy razonables para este tipo de depto y edificio modernos): expensas aprox. $44mil x mes, Servicios centrales: agua caliente y calefaccion x aire acondicionado frio/calor split (1), Gastos: aysa (incluidos en expensas) e impuesto abl inmobiliario aprox. $4mil x mes) // capacidad: 2 pax. // ubicacion privilegiada. // mascotas: no // vivienda Y apto profesional- excelente estado! Unico disponible. No te lo pierdas. Todo en muy buen estado! Todos los M2 se utilizan! Piso bajo, al frente ( vista abierta) balcon, muy buena luz todo el dia y sol de mañana. Imperdible, digno de ver previo A cualquier decision de alquiler de monoambiente con baño completo Y cocina office. Amplio espacio living comedor con espacio cocina al ingreso al depto – anafe electrico 2 hornallas Y horno completo electrico. Muy buena distribucion, area social y area dormitorio bien diferenciada. Listo para entrar. Pintado, pisos de madera flotante en todo los espacios. Cocina Y baño excelente estado. Apto profesional - como A estrenar! Impecable - no se lo pierda; unico disponible. Como oficina, vivienda o ambos! Moderno edificio, 2 ascensores de ultima generacion. Vista abierta al frente. Apartamento de 1 ambiente, 44m2 totales, todo luz y sol. Con palier semi-privado. Consta de 1 gran ambiente, baño completo griferia y sanitarios de ultima generacion; hall de distribucion, cocina office con todos los muebles de alto Y bajo mesada, muy buen estado de uso! Living comedor con 2 enormes puertas corredizas a balcon aterrazado, cerramientos de aluminio ionizado con vidriado hermetico (aislacion 100% del ambiente exterior). Cortinas blackout incluidas. Artefactos de iluminacion incluidos. Incluido: 1 aire acondicionado frio/calor, pisos madera flotante y balcon con vista abierta al Frente. Excelente ubicación, muy lindo y moderno edificio (antigüedad 8 años), su entrada y hall de recepcion del edificio excel. Amenities: Piscina y solárium en el último piso, laundry de uso comun. Servicio de Seguridad 24hs. (totem Cia de Vigilancia). Accesos controlados camaras de seguridad. Rodeado de bares, confiterias y restaurants -amplia variedad de delivery`s-; supermercados, farmacias y centros de salud, todos con atencion diurna y nocturna. Con amenities y servicios: Vigilancia Totem seguridad. 2 Ascensores de ultima generacion (cap. 6 pax), paliers semi-privados. En ultimo piso piscina con deck y reposeras, espacio solarium equipado con reposeras. Como llegar? Subte ""D"", Estacion palermo. Santa fe a solo 9 calles, muy proximo a la interseccion de Av. Cordoba y Av. J. B. Justo. Excelente acceso hacia y desde Provincia de Buenos Aires. A 20 min del centro (en subte, bus o taxi). Ubicacion privilegiada en palermo hollywood - amplia seguridad en zona. Como A estrenar, unico disponible, piso bajo (apto profesional), no se lo pierda. 1 gran ambiente A excelente precio! Ideal AirBnB. Posib. Financiacion, a convenir. Se vende si O si.",,WhatsApp,Contactar,Fitz Roy,44,1,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-departamento-en-av-belgrano-2200-3-54058037.html,13,,67000,USD,148000,$,"Balvanera, Capital Federal",50 m² tot.3 amb.2 dorm.1 baño,"Dueño vende Titulo a la vista, listo para trasferir sin deudas. Cómodo departamento de 3 ambientes ubicado al frente con balcón, muy luminoso. La distribución del departamento incluye un amplio living comedor, 2 dormitorios, una cocina completa y un baño completo. Las expensas incluyen calefacción por losa radiante, agua caliente y Aysa. La ubicación del inmueble es conveniente, situado en Av. Belgrano al 2200, entre Pasco y Pichincha. Se encuentra a tan solo 4 cuadras de Avenida Entre Ríos, 5 cuadras de Avenida Jujuy, 4 cuadras de Avenida Rivadavia, 4 cuadras de Avenida Independencia y a 7 cuadras del Congreso. Además, está a solo 4 cuadras de la estación de subte Línea A ""Pasco"", lo que facilita el acceso al transporte público. La zona está bien conectada, ya que alrededor del departamento pasan aproximadamente 21 líneas de colectivos, proporcionando un fácil acceso a diferentes partes de la ciudad.",,WhatsApp,Contactar,Avenida Belgrano 2211,50,3,2,1,,
/propiedades/clasificado/veclappa-dueno-vende-sin-comision.-impecable-depto.-3-amb-c-dep-51772397.html,14,,89900,USD,145000,$,"Flores Norte, Flores",55 m² tot.3 amb.2 dorm.1 baño,Dueño directo sin comisión. Depto 3 amb. Con dep 56 m2 en Flores caba. Excelente estado todo renovado. 2 dormí. 3er dormí o como diario/escritorio. Baño completo. Cocina a nuevo. Listo para vivir.,,WhatsApp,Contactar,Pedernera,55,3,2,1,,
/propiedades/clasificado/veclappa-dueno-vende-3-ambientes-c-coch.-en-palermo-hollywood-49107528.html,26,,360000,USD,270000,$,"Palermo Hollywood, Palermo",84 m² tot.3 amb.2 dorm.2 baños1 coch.,"Venta dueño directo. Solo Whatsapp: Ver datos. Moderno departamento en la mejor zona de Palermo Hollywood. Excelente iluminación y ventilacion natural. Perfecta distribución de la planta, y ambientes muy comodos. Edificio residencial y moderno, con detalles de diseño y categoria. Cuadra muy tranquila y arbolada, sin colectivos. Expensas Febrero 2025: $270. 000. - características principales - > seguridad: - Guardia física de 19hs a 8hs. - Cámaras de seguridad en vereda, accesos, planta baja, subsuelo y terraza. - Cerradura magnética en todos los accesos, para control de entradas y salidas. > amenities: - Terraza, sum, Parrilla, Pileta y Solarium. - Laundry “Lavaya”. - Bicicletero en planta baja. > departamento. - Excelente distribución. - Ventanales de piso a techo en todos los ambientes con salida al balcón. - Amplio balcón corrido con vista abierta (se puede poner red). El balcón cuenta con un placard/baulera para guardado y/o espacio para parrilla eléctrica o a gas. - Carpinterias de aluminio A30 con dvh. - Agua caliente central. - Calefacción por piso eléctrico radiante y termostato individual en cada ambiente. - Aire acondicionado Split Inverter Frio/Calor. - Terminaciones de categoria. - Mamparas de vidrio en bañeras. - Iluminación: spot embutido led en cocina, baños y circulaciones. - Espacio para lavarropas o lavavajillas en cocina. - Cochera en 1° subsuelo.",,WhatsApp,Contactar,Nicaragua 5747,84,3,2,2,,1
/propiedades/clasificado/veclappa-monoambiente-centrico-31-m.-a-estrenar-dueno-vende.-55363075.html,11,,91000,USD,,,"Centro, San Carlos de Bariloche",31 m² tot.1 baño,"Ubicación céntrica comercial. Estado: a estrenar. Edificio Soles (Albarracin 743) Orientación: norte. 3er piso. Cielorraso y paredes de yeso. Piso cerámico. Baño completo. Cocina con cocina/horno, bajo mesada, mesada mármol y pileta de acero inoxidable. Ventanas de pvc con termopanel. Ascensor, montacargas y escaleras",,,Contactar,Santiago Albarracín 743,31,,,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-hermoso-2-ambientes-en-barrio-52920987.html,20,,165000,USD,180000,$,"Recoleta, Capital Federal",54 m² tot.2 amb.1 dorm.2 baños,"Ubicación privilegiada: Sobre Av. Córdoba, en el corazón de Barrio Norte – Recoleta, cerca de facultades, centros comerciales y rodeado de múltiples medios de transporte (líneas de colectivo y subtes B, D, y H a pocas cuadras). Departamento moderno de 2 ambientes, luminoso y en impecables condiciones: Superficie: 55 m² aprox. Distribución perfecta: Living comedor amplio y luminoso con salida a un balcón al frente a través de puerta ventana (aberturas de aluminio dvh). Cocina independiente y lavadero con salida al balcón. Habitación espaciosa y luminosa con placard completo. Dos baños: uno completo y otro de recepción. Está equipado con aire acondicionado frío-calor en living comedor y habitación. Detalles de calidad y seguridad: Puerta blindada (marca Pentágono) para mayor tranquilidad. Pisos de porcelanato de primera calidad en todo el departamento. Aberturas con doble vidrio hermético que ofrecen aislamiento acústico y térmico. Edificio con amenities premium: Piscina con solárium, parrilla y baño en el último piso. Laundry completo en el subsuelo. Tótem de seguridad Prosegur con vigilancia remota 24 hs. Agua caliente central y completamente equipado con energía eléctrica (sin gas). Apto profesional. Ideal para quienes buscan comodidad, modernidad y ubicación estratégica. ¡Listo para mudarte y disfrutar! Inmobiliarias abstenerse, gracias.",,,Contactar,Agüero & Avenida Córdoba,54,2,1,2,,
/propiedades/clasificado/veclappa-dueno-vende-departamento-1-amb-piso-alto-vista-abierta-53606529.html,8,,44000,USD,46000,$,"Floresta, Capital Federal",24 m² tot.1 amb.1 baño,"1 ambiente al frente en edificio en esquina (Alberdi y Olivera) , orientación este. Muy luminoso. Cocina y termotanque eléctricos. Baño completo. Aire acondicionado frío calor. Múltiples líneas de colectivo pasan por la puerta. Inmobiliarias abstenerse",,WhatsApp,Contactar,Juan bautista Alberdi 4308,24,1,,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-departamento-altos-de-la-canada-3-55331576.html,10,,110000,USD,190000,$,"Pilar, GBA Norte",122 m² tot.3 amb.2 dorm.1 baño1 coch.,"Venta exclusiva! Departamento 3 ambientes con jardín en Altos de la Cañada. Características destacadas: Superluminoso, con espacios amplios y confortables. Gran jardín privado y patio para disfrutar al aire libre. Parrilla con cerramiento de hierro, ideal para reuniones. Aire acondicionado en todos los ambientes. Cocina moderna con extractor integrado y calefón eléctrico. Cochera descubierta numerada y espacio de cortesía. Expensas bajas y acceso privilegiado a Panamericana Ramal Pilar. Condominio Altos de la Cañada: Piscina para disfrutar los días de verano. Estacionamiento amplio. Seguridad 24 horas para tranquilidad total.",,,Contactar,Altos de la Cañada,122,3,2,1,,1
/propiedades/clasificado/veclappa-se-vende-dueno-directo-departamento-en-godoy-cruz-55326882.html,13,,45000,USD,3000,$,"Godoy Cruz, Mendoza",50 m² tot.2 amb.1 dorm.1 baño,"Vendo departamento en Godoy Cruz, sobre avenida San Martín casi Rivadavia, a dos cuadras de la Plaza de Godoy Cruz. La ubicación es inmejorable. El departamento está en un antiguo edificio de robusta construcción en un primer piso. Es interno. Se llega a través de un pasillo abierto con plantas y tras subir escaleras. El inmueble cuenta con living – comedor, cocina, baño completo, un amplio dormitorio y un balcón. El cuarto tiene un gran placard. En el pasillo distribuidor, también hay un placard mediano. La cocina tiene muebles elevados. Se entrega sin el artefacto horno / hornallas. La habitación tiene piso de parquet, ventana y puerta ventana con persianas. Es muy silencioso a la vez que luminoso. Entre living – comedor y cocina hay un gran mueble en madera que divide ambos espacios, que tienen piso de granito. En ambos lugares hay ventanas. Cuenta con todos los servicios. Las expensas son de 3. 000 pesos (una vez por año se paga la luz comunitaria; en diciembre fueron 13. 000 pesos). Las medidas son las siguientes: Living – comedor: 3, 60 x 3, 60 metros. Cocina: 1, 60 x 3, 20. Baño: 1, 60 x 2, 70. Dormitorio: 3, 80 x 4, 0. Balcón: 1 x 4, 20. En total, el departamento tiene 50 metros cuadrados aproximadamente. Está justo frente a un gran supermercado y a paradas de colectivo. El inmueble, con 60 años de antigüedad, está en muy buen estado, ideal para remodelar, principalmente baño y cocina. Es apto para vivienda, oficina o consultorio. Oportunidad!",,,Contactar,Avenida San Martín 52,50,2,1,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-depto-condominio-north-ville-55326211.html,30,,188000,USD,330000,$,"North Ville, Pilar",140 m² tot.3 amb.2 dorm.2 baños2 coch.,"Excelente departamento de 140 metros totales. Cuenta con tres ambientes, de inmejorable calidad y buen gusto. Mucha luminosidad. Amplio living comedor con doble altura, con salida al balcón el cual posee parrilla y bacha. La cocina es independiente, equipada con muebles alto y bajo mesada, y espacio para una mesa de diario o barra. Muy linda vista. En la zona íntima, dormitorio principal en suite, con su propio baño y gran placard. Segundo dormitorio con su respectivo placard. Baño completo con bañera. En P. B cochera para dos autos cubierta, baulera de muy buen tamaño y cómodo lavadero. Detalles: Aberturas dvh, pisos cerámicos, techos de tejas, calefacción por radiadores, muy linda altura de techos que le dan gran amplitud a los ambientes. Aires Acondicionados frio/calor en todos los ambientes. Pisos de porcelanato simil madera en los cuartos. Condominio North Ville se encuentra ubicado en Tortugas Norte, a la altura del km 38 de la Panamericana ramal Pilar. Rodeado de hermosa vegetación, espacios verdes, zona de deportes con cancha de tenis, squash, padel, fútbol y zonas de recreación, 2 Piletas (Menores y Mayores) sum, gimnasio. Posee seguridad las 24 hs, Guardia control de acceso, cocheras de cortesía. El mismo se encuentra sobre la Av. Patricias Argentinas próximo a Super disco y al centro comercial ""Las Piedras"" el cual cuenta con variada oferta gastronómica, gimnasios, etc. A pocas cuadras se encuentran renombrados colegios como el St. Catherine's Moorlands School Tortuguitas, Oakhill, , Bede's Grammar School · Campus Lincoln College · Dailan · San Eduardo.",,WhatsApp,Contactar,Avenida Patricias Argentinas 1452,140,3,2,2,,2
/propiedades/clasificado/veclappa-dueno-directo-vende-monoambiente-en-villa-crespo-ap-55320949.html,41,,120000,USD,120000,$,"Villa Crespo, Capital Federal",34 m² tot.1 amb.1 dorm.1 baño,"Dueño Directo: Vendo Monoambiente en Villa Crespo. Excelente monoambiente en Villa Crespo en un barrio en total expansión por su ubicación y gran cantidad de accesos y comunicación en pleno centro de la Ciudad Autónoma de Buenos Aires. Las unidad se ubica en el 9no piso al frente sobre la Av. Juan B. Justo frente a terminales del Metro Bus que comunica los Barrios de Palermo (Distante a 5 minutos en transporte) y el Barrio de Liniers. A cinco cuadras de la Estación Dorrego de la Linea B de Subte sobre la Av. Corrientes y a 200 metros del movistar arena espacio de eventos musicales. Excelente terminaciones y calidad de productos. Se publica con fotos del amueblamiento instalado sin estar considerado en el precio del Departamento. Excelente oportunidad de inversión para Alquiler Temporal ""Comprobable"" ""apto blanqueo- apto credito hipotecario"" solo contactarse si ofrece propuestas serias. Estafadores Y otros abstenerse.",,WhatsApp,Contactar,Avenida Juan Bautista Justo,34,1,1,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende!-departamento-con-vista-a-la-55318585.html,7,,47000,USD,70000,$,"Centro, Córdoba",39 m² tot.2 amb.1 dorm.1 baño,"Dueño directo, vende departamento en excelentes condiciones y ubicación. El mismo cuenta con: 1 dormitorio amplio con piso de parqué y placard empotrado. 1 baño. Cocina completa con mobiliario moderno y termotanque nuevo. Cortinas Roller BlackOut en living-comedor y dormitorio. Se transfiere con escritura, sin deudas. Informes registrales a disposición. Apto crédito.",,WhatsApp,Contactar,Belgrano,39,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-departamento-2-ambientes-al-frente-apto-55297796.html,11,,68900,USD,,,"Recoleta, Capital Federal",43 m² tot.2 amb.1 dorm.1 baño,"Excelente departamento 2 ambientes 43 m2. Ubicado a una cuadra de Av. Cordoba y Agüero, pb al frente, luminoso, apto profesional. El departamento tiene living comedor, dormitorio con placard, ambos al frente, baño completo, cocina y patio. Pisos de parquet, cocina a gas, agua caliente por termotanque electrico.",,,Contactar,José Antonio Cabrera 3100,43,2,1,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-hermoso-departamento-tres-54455283.html,9,,89000,USD,50000,$,"El Palomar, Morón",84 m² tot.3 amb.2 dorm.1 baño,"Dueño directo vende departamento de tres ambientes con excelente ubicacion en el barrio el palomar, partido de moron, en plata baja, ubicado A tres cuadras de la estación de el palomar. Acceso A todas las lineas de colectivos. El mismo consta de dos dormitorios, cocina comedor, bano, 2 patios de 2 X 7 Y un espacio común compartida. Atencion no hay porteria. Bajo en expensas! Excelente oportunidad. Precio U$S 89. 000",,,Contactar,General Pedernera,84,3,2,1,,
/propiedades/clasificado/veclappa-dueno-vende-departamento-1-dormitorio-vera-mujica-al-55296210.html,17,,68000,USD,,,"Echesortu, Distrito Centro",42 m² tot.2 amb.1 dorm.1 baño,"Departamento en venta 1 dormitorio contrafrente vista muy despejada. Living comedor con cocina integrada, 1 dormitorio con placard terminado, 1 baño. Puerta de seguridad. Aberturas modena de aluminio con doble vidrio. Pisos porcelanato en el living. Mesada de granito negro Brasil importado. Bacha acero inoxidable johnson. Griferías fv. Terminaciones en yeso. Frente de Placard e interior en mdf. Instalación eléctrica y desagües para equipos split. zona facultades. Medicina, odontologia, biotecnologia, etc. ideal estudiantes. Muy cerca de la terminal de omnibus mariano moreno Y el mercado del patio, conexiones de transporte publico cercanas. El edificio es un edificio de 4 pisos, en cada piso hay 4 departamentos de 1 dormitorio Y en el quinto piso una terraza amplia Y despejada. Tenemos dos unidades A la venta, son piso 3 depto D Y piso 4 depto C. pueden ver plano en las fotos",,,Contactar,Vera Mujica 835,42,2,1,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-depto-4-ambientes-balcon-corrido-55273871.html,18,,195000,USD,151525,$,"Recoleta, Capital Federal",70 m² tot.4 amb.3 dorm.2 baños,"Venta Depto. 4 ambientes en el hermoso barrio de Recoleta, muy luminoso y con excelente circulación de aire. Orientación Norte (sol de mañana). Depto. Contra frente con muy buena distribución, 3 ventanales al balcón corrido de 7. 20 x 1. 25 mts. Con reja alta brindando protección para niños y mascotas, puerta blindada, pisos de parquet plastificados. Amplia cocina de 3. 60 x 2. 60 mts. Con gran lugar de guardado (alacena y bajo mesada) y doble circulación, living – comedor luminoso y ventilado de 5 x 2. 90 mts. , 2 baños: baño principal completo con bañera de 2. 10 x 1. 50 mts. Y segundo baño con ducha de 1. 95 x 0. 90 mts, Dormitorio Principal de 3. 10 x 3. 85 mts. Con placard, Segundo dormitorio: 2. 85 x 2. 15 mts. Con placard, Tercer dormitorio: 3 x 1. 95 mts. Con lugar de guardado. Edificio de 1° categoría, tiene un total de 10 pisos más terraza. Encargado permanente (8 hs) con vivienda. Palier semi privado. Dos ascensores. Calefacción por losa radiante en todos los ambientes (la cual se regula con tres llaves del baño principal) y agua caliente central. El edificio tiene cocheras. La propiedad se encuentra al día lista para escriturar. Apto credito. Video: 1wdhBdrcixo? feature=share. abl diciembre 2024 $ 36. 349. - aysa diciembre 2024 $ 21. 582. - Lugares cercanos: 2 cuadras del Shopping Alto Palermo – 1 de Av. Santa Fé, estación Agüero, subte línea D – 5 cuadras de Av. Las Heras – 3 cuadras de Av. Coronel Díaz - 4 cuadras de Av. Pueyrredón, estación Santa Fé, Linea H. Se escuchan posibles permutas, diferencia A convenir, por duplex O casa en villa crespo",,WhatsApp,Contactar,Arenales 2900,70,4,3,2,,
/propiedades/clasificado/veclappa-dueno-vende-departamento-3-amb-c-cochera-palermo-soho-52793547.html,21,,262000,USD,220000,$,"Palermo Soho, Palermo",63 m² tot.3 amb.2 dorm.1 baño1 coch.,"Dueño vende (sin comision) Departamento semipiso de 3 ambientes con balcón y cochera fija, en edificio de categoría (Constructora brukman mansilla), ubicado en palermo soho. Disposición al contrafrente, muy luminoso (Orientación Noroeste) con cochera fija de fácil acceso. Palier semi privado. Pisos tarugados en living comedor y pasillo, pisos de parquet en dormitorios. Baño principal completo y toilette de recepción. Cocina completa y lavadero independiente. Calefacción por losa radiante con caldera individual, aires acondicionados en todos los ambientes. Las expensas incluyen aysa. Departamento ubicado en palermo soho, a 3 cuadras de Plaza Italia (zoo, Jardín Botánico, La Rural, Subte Linea D y Metrobús) y a 6 cuadras de Plaza Serrano.",,WhatsApp,Contactar,Jorge Luis Borges 2200,63,3,2,1,,1
